V1,Control.F.6-Acarbose.F.6_logFC,Control.F.6-Acarbose.F.6_logCPM,Control.F.6-Acarbose.F.6_LR,Control.F.6-Acarbose.F.6_PValue,Control.F.6-Acarbose.F.6_FDR
Myh7b,-2.47665629647702,-1.18836174807436,6.31157839286922,0.0119952004652988,0.096359434491591
Bhmt,3.2117604717272,10.8914110947205,59.399061380886,1.2873046818456701e-14,3.0178897124974094e-11
Wfdc3,-3.3174893924486,-2.48229552582581,15.3854366371044,8.76613152694353e-05,0.0033849125263217
Igkv8-16,3.80387203599014,-2.55062823148185,4.36649620310368,0.0366522828033274,0.191806151391692
Ighg3,2.56418802353791,-1.13162589057863,4.89489812655344,0.0269361626162669,0.16021271844013
Iglv2,1.78779797190742,-1.47955793011928,4.3125002626231,0.03783331767048,0.195599111016534
Gm6316,2.51912014971495,-1.24981584792666,5.74413633042792,0.0165437878214658,0.118489691807326
G6pc1,1.88144812681629,8.325383858089,17.1449012627686,3.46337848586891e-05,0.0017632346648121
Mup20,-2.0112925388375,9.5774323921205,9.86963364751654,0.0016802896266336,0.0279221517373859
R3hdml,-1.75268516401048,-1.1819458004146,4.77629777034211,0.0288540907440029,0.167063199794868
Tlr5,1.7581732331759,3.22519339707233,22.3976881884246,2.21640638327265e-06,0.0002285901447935
Clec7a,-2.09331770937301,1.10067973020119,24.1378039114055,8.96823365088971e-07,0.0001235915371923
Nat8f5,2.01555447328296,1.22543988824996,4.18226457693191,0.0408490836058183,0.204834833915499
Gm6285,2.89765354385942,-0.47800384643753,4.15104894898599,0.0416087406062836,0.20740795987903
Gm13131,2.53917299859709,-1.06019215898985,11.0618320583855,0.0008812302575401,0.0178773437779655
Gm15653,1.99422713866145,-0.661328106504181,8.50536441025294,0.0035410098986165,0.0451408167777387
Gm11702,-7.51151374721885,-1.22313582146744,18.0852513957924,2.11231280782168e-05,0.0011740683833827
Gm14097,3.08883723713218,1.90149950061228,29.3769665025413,5.95816155541408e-08,1.51185985118809e-05
Gm11419,-2.83394360333911,-1.05820825715662,11.8232301219196,0.0005849629143624,0.0135424096909164
Gm12977,-1.59078569554074,-0.813102568479267,14.8796605387968,0.0001145918985904,0.0040528010859876
Gm12265,1.82625206637945,1.03595651736972,16.0966366535326,6.01908397787989e-05,0.0026147031649562
BC028777,1.53979331352749,-1.03335262575155,8.33467201238308,0.003889549948851,0.0482833421367781
Gm11695,2.12422484716209,-0.189913293180303,5.66441815414365,0.0173124588676526,0.121940562312331
Gm15622,2.85165778705105,3.11082475042974,38.1066439212287,6.69816652002824e-10,3.96581074033969e-07
Ttc39aos1,2.2047702485735,0.538373013995165,4.61575208376362,0.0316796002634367,0.1753874771742
Mkln1os,-1.58555216588193,0.130434140208222,17.2400859794987,3.29411960423741e-05,0.0017080013289118
Gm15998,-2.14742897187137,0.563803758845976,14.2375898300797,0.0001611197572665,0.0052778771973022
Gm11827,1.98090763657513,-1.13033171780586,8.31710344777834,0.0039273497324683,0.0485933535783586
Timd7-ps,3.57164215081661,-1.23348713385092,6.84700418076894,0.0088790035510671,0.0797295989883147
4930481A15Rik,2.36612566677221,-0.346440802479189,4.92292329107991,0.0265026370671396,0.15887627990408
2810408I11Rik,-2.03050953984191,-0.910813092857067,4.66921485748803,0.0307079629296797,0.173269951499183
Ctcflos,1.64485911866933,3.74725555528754,17.4048641854272,3.02052002422743e-05,0.0015883563522138
Gm11752,1.79972276194869,1.07154915066491,15.4985059457828,8.2570491951719e-05,0.0032459710605408
Gm14057,-2.32677994965863,-1.55308112807171,6.58691615150329,0.0102730977205526,0.08768058737894
Gm16581,2.19589240849696,-1.15937179654988,7.18564673302666,0.0073489058978501,0.0711566382089843
Nat8f7,2.1972338486928,1.92403992797498,6.89661181611204,0.0086359264677704,0.0785289650249023
Eif4ebp3,1.76815979995318,0.994305148419135,6.83385989426624,0.008944576608356,0.07976234891929
Sult3a2,3.49674176390937,3.6093550622776,14.3874066509101,0.0001487940847434,0.0049866294312557
Gm3756,-1.68168045850886,1.01859541100939,30.0151705658709,4.28679383560792e-08,1.23321569687934e-05
Ccdc168,-1.98894250096811,-1.95595762529834,4.88147167499523,0.0271464643677161,0.161144960780657
Gm3851,-3.13422433290799,-0.727659117526493,10.5869904561671,0.0011388621566597,0.0212685168649087
AA465934,2.30496813033653,0.712451016250408,8.93375185661147,0.0027994870404168,0.0386131146057843
Ankrd40cl,2.25708966616623,-0.663296316985372,11.3591574574141,0.0007507687468195,0.0160622919341733
Slc6a16,1.71390468838249,1.39183880451787,21.1080930140305,4.34090943014275e-06,0.0003751015035149
Sult2a7,2.69310991393195,4.60357437610291,17.1743580982444,3.41008423261202e-05,0.001741648771327
Gm10182,1.69484799696404,0.118235224762603,13.9493637110396,0.0001878012104336,0.0059214795857828
Bhmt-ps1,3.3725215539954,8.42567728140483,59.3474948616414,1.3214830468836401e-14,3.0178897124974094e-11
Shisa8,2.13745804712388,-1.1434556172653,7.68391614800217,0.0055715131304732,0.0606305029977847
9430037G07Rik,1.62933854696093,0.157297410532462,7.90073998374127,0.0049414578114937,0.0561037958625992
Mirg,-2.63637314738315,-1.77868384447456,3.92269090257821,0.0476385702820251,0.225444104360111
Rian,-1.73801226195253,1.73803752895222,4.38312515916493,0.0362963898659942,0.190992129163194
Gm26747,2.93313303502138,-2.09997229655113,5.50539825899727,0.0189578625336828,0.128578867400702
Gm27000,-2.69281646128721,-1.3452510114859,7.14382202661152,0.0075222668175467,0.0718740564658413
Gm26967,-1.52831935667994,0.836810811699916,14.4830882772421,0.0001414235314953,0.004759571735757
Gtpbp4-ps1,3.5234670423693,-0.51400300655205,5.48747253448683,0.0191532121511658,0.129464376088176
Tcf24,-1.76107921529757,2.60888026703118,4.89149842458495,0.0269892522929843,0.160450051006191
Gm29668,2.89075455211209,-1.52191615722661,3.97953541606586,0.0460562645873587,0.220872041862288
1810053B23Rik,2.0319209784414,0.355369895062611,7.15198962482945,0.0074880871844982,0.0718083753637611
Gm8524,-2.2812251219972,-1.1322491893051,4.4651840494545,0.0345923627790184,0.185619260508015
Zbed4-ps1,-1.96554127610598,0.409916539908211,5.28987037549924,0.0214498165736186,0.138264825703978
Gm5829,-2.84296423007264,0.0298285552461762,3.96020858217801,0.0465879302824111,0.222447626491823
Gstp-ps,-1.98587992294688,8.01702203032669,30.2471876438567,3.80342347698121e-08,1.14719863590607e-05
Gm37691,1.85777321595925,1.28546760157638,10.1244936491577,0.0014631184780502,0.0255901662911508
Gm42686,-1.72497038952516,-1.36099556516473,4.08223376425882,0.0433363324313803,0.212703288378276
Gm18635,-2.27720186098796,0.678149883429719,24.0817633952319,9.23305804966307e-07,0.0001250844626965
Rpl21-ps10,-1.99488420375329,0.702519033262411,5.72081695592286,0.0167649281101036,0.119484681572945
Iglc1,1.75497507431181,-1.30403873404736,3.98637490265492,0.0458696509002199,0.22053300429802
Gm43549,-2.96489168250188,-1.15804858215559,10.5121354525189,0.0011859312698505,0.0218882303811743
Chaer1,3.16608904994665,-0.817193792959986,4.05284576545843,0.044096948813219,0.214787880477794
Gm4754,2.19284916187693,-0.716663809317145,3.96073505358059,0.046573362083523,0.22244450739982
Gm43500,-1.61593210420346,-1.40566321790175,10.9254102800071,0.0009485419453081,0.0188599397235023
Gm44202,-1.86850198494235,-1.56629515166892,8.76311751530827,0.0030738317750451,0.0410169238362865
Gm38832,1.79020742962889,0.27274720454501,6.42861481472818,0.011229612336362,0.0927734278083112
Rpl15-ps5,-3.20869240054283,-1.71300092558318,5.03892959400928,0.0247837994921574,0.152265110946052
Gm40457,2.57746273296046,-1.79988963033515,5.3299872971356,0.0209615379444145,0.136660336696334
Gm45044,2.54873902705363,0.599234629452201,15.1421696121,9.97109921659721e-05,0.003688354387863
B930025P03Rik,2.40538798567922,1.71802980760375,10.426618989506,0.0012421192347266,0.0226156242441225
Gm45640,2.60273025086745,-0.609070645459811,9.41199689783823,0.0021557033083918,0.0323274606828825
Gm45609,1.66632639713733,-0.412057072064486,11.2674909583975,0.0007887626647108,0.0165416841851744
Gm38416,-1.90056435759702,0.883603899185559,5.41749807212048,0.0199359075042746,0.132797881950956
Gm42303,3.31106043820405,-2.36989463439846,4.36474179852915,0.0366900430482709,0.191890348795341
Gm42047,-2.80772135620703,4.28845078306912,17.1910557542231,3.38024114160162e-05,0.0017319402208219
Gm32281,2.17118091646242,0.557060601670823,11.9160405276545,0.0005565264334842,0.013102550170366
Gm8834,-2.47240437533826,4.66540099013384,43.7494208099029,3.73226957846919e-11,4.26171867724346e-08
Gsta13,-5.54959619111597,2.84569877104847,32.5743606153407,1.14718172121793e-08,4.70226846035637e-06
Gm30906,2.09429438386015,-1.2739047432868,6.63656081397746,0.0099906622016712,0.0860783282562404
Gm47939,-2.00661161713328,-1.52252945353597,6.35887112128103,0.0116795830825146,0.094796888472822
Gm47935,3.40032484709205,-2.02785058394608,10.514520653019,0.0011844015049188,0.0218882303811743
Gm47761,-2.90480071934532,-0.701664973387238,16.1316961107795,5.90868351927238e-05,0.0025737388212285
Gm35696,3.41104980316181,1.77860880556374,9.75554539129526,0.0017878259463586,0.0291040586339002
Gm48878,-1.94927575752543,0.432863994924377,22.4401480998041,2.1679462576546e-06,0.000225044083603
Gm40438,1.5625318544359,0.956246282760938,21.4997775767285,3.53869705268715e-06,0.0003251127073807
Dio3os,1.71218732025424,1.32267324584425,6.76464267919219,0.0092981539609652,0.082121706751376
Gm31600,2.85312949142223,-1.32817008076668,13.9370429345347,0.0001890361324392,0.0059486842778997
Gm4824,-2.84978253194744,-1.22430777168596,3.90905839394524,0.0480264986287168,0.22614185775513
Gm49410,1.5455510666646,0.145291715777919,5.37072179903684,0.0204775020530632,0.135127228607743
Gm46565,-1.63917348407686,-0.96395426962536,7.18656405984968,0.0073451497350069,0.0711566382089843
Gm30117,1.64825911978439,0.968965285647591,19.5665353930431,9.71561642913009e-06,0.0006752775836351
Gm6883,-2.38391579405533,-0.893267753329084,7.19387622768548,0.0073152787887531,0.0711167987385896
Gm8934,2.90510754018894,-0.826246604635266,4.19240549688686,0.0406054422083415,0.204061175461348
Gm50357,5.20905075373374,-1.7592565307616,15.1960220474248,9.69073455042155e-05,0.0036195346383887
Gm57193,1.5188257410057,-0.398131782873636,13.175918925514,0.0002835696397938,0.0079389566755598
Gm32542,3.31116780016879,-0.552190227633591,10.792478839056,0.0010191331858232,0.0196287507332176
Gm32342,-2.63759777125357,1.42837914502339,25.6034105981683,4.1929763222052e-07,6.98217911320546e-05
Gm35287,-1.74180008020859,1.00807062105575,8.31224179660761,0.0039378757284808,0.0486482854679252
Gm32006,-3.74150277813396,0.865460102979743,13.0357666039314,0.0003055981059455,0.0082521812865625
Gm57111,3.76401007402536,0.0484249704354398,22.9199872236399,1.68886587924016e-06,0.0001970672258798
Gm34911,2.17086703000108,-1.33460564837098,4.40752544361701,0.0357807089987869,0.188963226687115
Gm56499,-1.81179963752542,-1.35046647863646,6.99563568983058,0.0081708685951342,0.0759857506467809
Gm57147,-3.29377906379588,-0.470995484891648,6.65161278966326,0.0099066113321666,0.0857837302272728
Gm5113,-1.51907182851022,1.1697148199828,9.61162525626717,0.0019334944789869,0.0301924767918967
Gm55632,-2.47174272875141,0.441880807095013,4.80478066449188,0.0283808792441172,0.165582750217686
Gm55531,-1.7743295449228,1.15983860345422,3.86434402486793,0.0493224707130639,0.229539742887639
